id,site_name,created_at
"5ad17bee-1f5a-4bb7-4549-2c1c456e1162","Golden Plate","2025-11-09T13:22:01.152Z"
"0c36489a-12fb-4150-61e5-189b42e20f02","Sunrise Bistro","2025-11-10T19:00:31.520Z"
"78cd7750-c894-4418-1611-dbc03e07b752","Green Leaf Bistro","2025-11-11T11:01:54.138Z"
"ca45b08f-9018-4d51-dc1d-2b207d46d367","The Rustic Fork","2025-11-12T05:42:38.677Z"
"33dc7c76-d853-44bf-562e-83bed572f0a8","Corner Deli","2025-11-12T07:51:43.525Z"
"04336fc7-03dc-40ff-e985-46470dbb8173","Maple Street Diner","2025-11-13T16:30:27.438Z"
"d54e7c95-0a33-4684-af3a-7b23f65085eb","Maple Street Diner","2025-11-17T06:06:18.470Z"
"86e89249-029b-479e-8295-ba9ee44e8c64","Luna Restaurant","2025-11-19T23:58:15.815Z"
"5e8d999b-9df9-402c-975c-81826cd9aec2","Cloud Nine Cafe","2025-11-20T04:19:26.638Z"
"e102f292-e7a8-4ef6-8f02-206fbcecd7d1","Mountain View Cafe","2025-11-21T00:23:50.200Z"
"e9ea24fe-c0d9-4d73-04e2-b309e08b8674","Green Leaf Bistro","2025-11-21T11:24:08.525Z"
"d0ac101f-8b3d-4284-fc1e-326ae6e225e9","Mountain View Cafe","2025-11-21T12:57:05.303Z"
"f4355d74-a6a1-4c02-7a32-e61342f42511","Oak & Vine","2025-11-23T06:30:15.882Z"
"aca9919e-097c-4687-1ee0-9035c45a18eb","Red Pepper Thai","2025-11-26T14:29:39.151Z"
"a61b7917-92e0-4499-1204-8423ba5d45a4","Blue Ocean Sushi","2025-11-26T20:06:04.125Z"
"d3e4c8bc-6e3f-4cd9-1079-72eb20c05e33","Cloud Nine Cafe","2025-11-27T01:23:50.628Z"
"da14205c-1e07-4ae2-ddb8-928dea7edbf2","Luna Restaurant","2025-11-28T09:13:14.400Z"
"85eca4b9-d30e-4344-ab65-56af822406fe","Stone Oven Bakery","2025-11-28T16:44:34.414Z"
"cba16af9-3f69-40be-6b11-7dac2bfc8ac6","City Kitchen","2025-11-28T23:14:45.155Z"
"14311972-42e4-4e7c-1034-816e8e2f387a","Corner Deli","2025-11-29T09:03:34.184Z"
"83fa5c3a-180a-4d8a-a834-f9bad4d1c0e8","Harbor Grill","2025-11-29T15:16:31.906Z"
"786133c9-a971-44ac-bf40-d4543d5f0710","Fresh & Co","2025-11-30T12:10:50.794Z"
"22ee95a3-bff7-45b8-924d-da5be16c2e13","Firebird Pizza","2025-12-01T18:00:12.143Z"
"9c02a9f4-17fd-4d6f-039d-e7b6057fac41","Sage & Thyme","2025-12-02T02:03:12.758Z"
"5617f55c-d55b-43b9-fa88-a815e0324d5d","Cloud Nine Cafe","2025-12-02T10:10:31.919Z"
"76e94aed-4b46-4ed7-7cae-35a19cdb6aa9","City Kitchen","2025-12-02T10:46:15.814Z"
"164e44ff-51a8-4107-7d51-eba5eaa48879","Oak & Vine","2025-12-04T00:58:49.432Z"
"98f0c215-bb3e-4cbb-92e5-2cf29ffc1c37","Cloud Nine Cafe","2025-12-06T19:16:59.037Z"
"4ee13bda-5f74-48f6-25bd-5809c24580c3","Harbor Grill","2025-12-07T02:36:17.844Z"
"06008ff7-e1f1-4747-f234-3b6fcff0133f","Fresh & Co","2025-12-09T21:41:22.542Z"
"130b6676-54d7-4fb1-de4a-544259c332f2","The Rustic Fork","2025-12-10T22:44:22.778Z"
"49309a04-3373-45f9-03cd-aeb87e60a9d7","Stone Oven Bakery","2025-12-13T02:03:22.858Z"
"22f5e65f-6833-40fe-89ce-7edaa9d18328","Green Leaf Bistro","2025-12-13T08:21:14.263Z"
"be875c9a-26b1-4252-d001-db16928e377d","Golden Plate","2025-12-13T20:49:04.927Z"
"ff2a4772-4547-4f5e-16f1-013e1dce574d","Harbor Grill","2025-12-14T02:25:17.799Z"
"5c400bab-3328-4283-5cde-e9cb1c5a94c6","Mountain View Cafe","2025-12-14T17:42:18.299Z"
"6ffc6dfb-8d06-424f-5597-e52215eca3f3","The Rustic Fork","2025-12-15T05:38:54.923Z"
"bf97f61f-929e-49ad-b173-4a64cd15c26c","Sunrise Bistro","2025-12-16T07:07:37.636Z"
