id,trial_name,created_at
"c13135e8-aea2-4829-cc2c-288d1725dc22","Maple Street Diner","2025-11-23T10:13:19.992Z"
"b26e6b91-c892-45bd-d1be-212a2fc99f9b","Blue Ocean Sushi","2025-11-23T14:30:33.155Z"
"229a2789-a4e8-4d60-7f09-7331e199ddc9","Corner Deli","2025-11-23T23:12:37.262Z"
"6e9549ec-e5b5-4b2c-dcd5-4347230f42f6","Harbor Grill","2025-11-24T04:05:33.717Z"
"040caafe-b006-4d36-e39b-c9419aacb325","Fresh & Co","2025-11-24T10:30:19.280Z"
"da1a1cb5-818a-4256-3f38-7971a908fb6a","The Rustic Fork","2025-11-24T19:11:14.612Z"
"54c86254-2645-4a0c-c70c-147233452432","Harbor Grill","2025-11-25T17:22:04.021Z"
"4046a3e2-0efd-45ab-8236-a976d86186ab","Mountain View Cafe","2025-11-26T09:51:42.012Z"
"756140a5-96a8-40d4-383b-4ab4704d650c","Sunrise Bistro","2025-11-27T17:04:45.671Z"
"94089dc1-3a69-47f4-ab53-a1cdba98fc52","City Kitchen","2025-11-30T01:51:43.296Z"
"94cf3d5d-172e-4ad7-156c-565049badb44","Mountain View Cafe","2025-11-30T15:37:17.107Z"
"dd7b0827-39cd-481e-f005-e47037fd1da0","Corner Deli","2025-12-01T00:16:17.675Z"
"da879f19-ac1f-46cb-b24f-1808f66b7999","The Local Table","2025-12-01T01:32:49.064Z"
"569f9ce1-32f4-4d6d-4c9b-8304caed7959","Luna Restaurant","2025-12-01T01:47:56.394Z"
"de685eb3-3012-468d-ecb7-701f403fee27","Oak & Vine","2025-12-01T14:32:01.545Z"
"38ae2379-9c44-40fc-7f2c-2c7c576ffa94","Blue Ocean Sushi","2025-12-01T20:08:36.331Z"
"16712e63-c32b-40b3-f927-4628a3934c4b","Maple Street Diner","2025-12-01T21:17:43.421Z"
"21b8c31e-2ab2-4efe-dfcd-be223aa5fb83","Oak & Vine","2025-12-01T23:49:36.503Z"
"41379f56-5e66-4c44-c479-d8e69fb275ae","The Rustic Fork","2025-12-02T01:27:47.886Z"
"e45be133-41e9-4a60-7265-80928cf368ab","Golden Plate","2025-12-02T17:49:00.555Z"
"cf2eae0a-27a8-4045-ebda-d6cb97a59a1c","The Rustic Fork","2025-12-03T02:03:36.556Z"
"aa3bb20a-51c3-4682-db99-a076a1bec87e","Oak & Vine","2025-12-03T03:49:50.653Z"
"2f40e8b6-39cd-47a2-35e8-4d9e6757fdd4","Sage & Thyme","2025-12-04T13:01:07.110Z"
"f589052b-2254-4ef4-d069-e513fc484476","Golden Plate","2025-12-04T15:37:02.570Z"
"6d22b981-39fe-41d6-cd2a-0a0b8f969a60","City Kitchen","2025-12-06T10:26:15.192Z"
"5d1aea15-97a5-4bcf-4db8-b1013f424344","The Brass Tap","2025-12-09T11:16:42.164Z"
"fa881534-24c6-475e-abab-7a3e9fd2055b","Luna Restaurant","2025-12-09T17:02:51.163Z"
"3e201bd9-e10e-4a6b-969c-a3e26b3d04c7","Red Pepper Thai","2025-12-09T20:49:54.610Z"
"6aeac15b-68a2-4bd3-f5ae-cc0dabe10aeb","Mountain View Cafe","2025-12-11T03:30:58.639Z"
"dec886d8-c939-46b6-cf92-5fe8e3dbb2cf","Green Leaf Bistro","2025-12-11T10:52:36.761Z"
"143073fa-0d13-4c3b-1249-99d933416845","Corner Deli","2025-12-11T14:30:04.603Z"
"e1c41983-9702-400b-ac19-e5f3e24d82ac","Oak & Vine","2025-12-12T18:19:28.056Z"
"2b94c845-510a-43bc-d5e6-2f7bcf4a0bb0","Luna Restaurant","2025-12-14T20:33:12.231Z"
"69a21885-86ff-4d19-2c98-cc7eacb4e52a","Sunrise Bistro","2025-12-15T03:35:13.882Z"
"fbd14c58-4baa-4053-bbb5-52aaed30214c","Maple Street Diner","2025-12-15T16:49:00.706Z"
"fa1fab35-a19d-4c74-1bc7-7fe138ee654b","The Brass Tap","2025-12-18T06:10:00.821Z"
"df389646-c72b-47e5-e853-4339c006426b","Green Leaf Bistro","2025-12-18T07:11:41.079Z"
