id,trial_name,created_at
"0817cf98-08fa-4446-5966-2046f5579c35","Sunrise Bistro","2025-04-23T09:48:42.804Z"
"d118876a-3eb7-440d-6693-5dc1f5f0fb8e","City Kitchen","2025-07-21T16:45:52.346Z"
"3c147dee-509d-4734-b78c-2a0ebabbbc9f","Golden Plate","2026-02-11T15:25:38.886Z"
"337573a4-922e-4c94-0599-1a029bc269a6","Stone Oven Bakery","2026-03-23T07:02:44.803Z"
"9affb99b-23cf-48e5-d79b-d301f8464fb9","City Kitchen","2025-07-20T21:08:45.954Z"
"0b14e99a-cd53-44e4-db44-1b90875a4c1b","The Local Table","2026-04-04T12:24:39.673Z"
"08953db6-4795-4c16-8292-944dc6fb9050","Mountain View Cafe","2025-05-30T04:13:21.286Z"
"1cb5a19e-df5f-40e4-f704-81458509b030","The Rustic Fork","2026-02-10T00:34:50.189Z"
"02be90df-0ad6-431c-a0e3-1a46be3617e5","Sage & Thyme","2026-04-05T01:39:08.767Z"
"f2926e13-9ba3-4183-6b16-924887d49af0","Stone Oven Bakery","2025-12-14T07:30:04.803Z"
"30b6f5ce-c567-4919-d75c-52fb8070e171","Corner Deli","2026-02-13T12:02:01.230Z"
"dcf36689-c7f7-49bd-9276-316c3baac211","Sage & Thyme","2025-09-08T06:02:32.305Z"
"2d321de5-c246-4f32-380a-7d1f63de5e35","The Local Table","2025-06-08T20:38:25.613Z"
"3f2a92f0-d70f-4abf-3771-5c565c31713d","Sunrise Bistro","2026-03-18T10:27:42.799Z"
"32a032a6-c18e-4363-b54e-8985b76dc13b","The Local Table","2026-03-20T12:15:54.747Z"
"d6e1d4a9-63fc-40d8-1a69-91893c2d721e","Corner Deli","2026-03-14T06:12:54.328Z"
"4f3ebec2-779f-4ed0-f481-ebcc7ea1b0d3","Harbor Grill","2025-10-26T03:51:58.890Z"
"6ef28694-3256-41b0-be39-4fb5fbc326cb","The Rustic Fork","2025-07-22T15:33:42.619Z"
"f273f36c-02c9-4368-5999-603183b3c7eb","Golden Plate","2025-10-07T17:55:29.605Z"
"a4313a28-2893-48fe-f315-234c7331f085","Mountain View Cafe","2026-02-12T09:27:17.179Z"
"fe64dd46-83b2-42ba-f4df-23de5e9cefc3","Cloud Nine Cafe","2025-06-01T13:08:22.092Z"
"8fef247c-528a-4029-fb04-c0262fe6555f","Maple Street Diner","2026-03-10T09:24:15.892Z"
"56f32324-e321-49e7-1c3c-29f921fdcb6c","Corner Deli","2025-04-12T15:08:58.233Z"
"f858e342-035e-42f1-7093-b4d3d963ac06","The Rustic Fork","2026-02-28T16:34:13.882Z"
"ba39a367-c432-4463-4b2d-e9b883894f6a","Golden Plate","2025-08-07T05:58:11.598Z"
"36ea1012-f3f1-4069-f133-830b13ac0238","Harbor Grill","2025-09-06T04:19:31.494Z"
"a9b281bd-5820-47b5-6619-d284dc2eec6c","Sunrise Bistro","2025-12-20T06:40:28.097Z"
"e22edaba-39b2-4b7f-d73e-76d2da111d49","Fresh & Co","2025-12-09T22:16:42.112Z"
"5c09bc39-3070-4367-97e3-b238da0c5f06","Green Leaf Bistro","2025-07-20T02:42:48.411Z"
"b0fc5d51-1aa6-4365-dd73-8d4faadfae9c","Firebird Pizza","2026-03-01T22:03:48.183Z"
"9dbcab97-4598-4707-8e42-f9f2a782444e","Maple Street Diner","2026-01-16T01:15:50.663Z"
"a576dcc3-edd4-4a9b-e2e6-cd946affb1e1","Corner Deli","2026-01-06T19:54:05.951Z"
"5ed3d401-d67b-4d11-57a6-861a90b3ad69","The Local Table","2025-05-05T07:00:19.885Z"
"5b897479-9c1c-4639-055c-6feb0542dad6","Luna Restaurant","2025-05-11T08:35:52.429Z"
"7ccfd805-72c3-4d45-7294-b7b87a447a78","Stone Oven Bakery","2025-06-27T14:04:29.592Z"
