id,site_name,created_at
"15c31d8e-fec1-41e1-e220-66f0397c1c28","Harbor Grill","2025-12-10T09:25:47.816Z"
"a8635c35-d6b9-40f8-21a6-1bc1e3993e83","Mountain View Cafe","2025-11-17T23:26:44.483Z"
"ac9e6b4a-8561-4df5-a5aa-273a173bb097","Cloud Nine Cafe","2025-11-05T09:39:23.657Z"
"8dd22ee6-644a-4ed5-fda7-d9fadbe1bc9c","Oak & Vine","2025-11-05T21:39:26.626Z"
"9f14957e-fcb2-4fca-6167-00c23ea3cc03","Green Leaf Bistro","2025-05-08T21:59:32.744Z"
"99e43df9-ded4-4e27-f7b3-86e5d772e107","Cloud Nine Cafe","2026-01-02T13:22:40.491Z"
"8aa68d69-03f2-4f7d-e2ea-2e70cdbf184a","Maple Street Diner","2026-02-05T06:14:03.176Z"
"d2bc45c1-7369-485d-c3b6-c458a4b45afa","The Rustic Fork","2026-03-05T14:34:00.901Z"
"a5afd926-b140-421b-6a70-9f0d32315cb5","The Brass Tap","2025-10-24T15:41:43.347Z"
"bd7b591f-6dbb-4eb8-2c57-ccee63f0697e","Red Pepper Thai","2026-03-15T02:47:32.888Z"
"40144e83-12f8-4a3c-5236-348383c92505","Blue Ocean Sushi","2025-05-23T10:53:04.408Z"
"64f1519e-2599-4391-ac35-5fd0bf9daee1","Mountain View Cafe","2025-11-26T01:56:29.763Z"
"be637911-0a20-49c5-7f9e-b65b5943d4f1","Oak & Vine","2025-06-14T12:29:28.131Z"
"3b8711b6-b0e1-4809-ecd1-4afb978405e9","City Kitchen","2025-09-12T00:12:05.971Z"
"2dab4fcf-9d94-4607-a321-e31289754ad8","Green Leaf Bistro","2025-09-13T16:35:39.794Z"
"10beb7b9-17b2-4576-750b-d6b2b39ae54d","Cloud Nine Cafe","2025-05-29T06:46:01.558Z"
"238ab846-8383-4899-7b1f-a13988564233","Red Pepper Thai","2025-09-24T13:27:44.702Z"
"fe4e3409-837b-4114-3b9d-c27380f336e2","Cloud Nine Cafe","2025-12-23T04:33:10.584Z"
"0b845df7-e334-44ea-76a8-a4e01fe8402b","Firebird Pizza","2025-12-18T04:19:48.903Z"
"db9194a8-8db7-46fe-e975-0c5dce7a35d7","Fresh & Co","2025-09-08T19:54:04.552Z"
"a02cc62a-1307-4fb4-46c5-2a96ba9219b1","Maple Street Diner","2025-07-18T16:55:26.583Z"
"1aa59b07-9dd3-4b8b-c06a-fc6521502ee2","Cloud Nine Cafe","2026-04-09T17:30:12.837Z"
"4b0e6093-c9b9-4a28-b570-cfdbe19078f1","Sage & Thyme","2026-04-08T13:45:57.555Z"
"d60aadf6-8c1b-4468-8b92-bfca4c244874","Maple Street Diner","2025-11-12T03:55:50.299Z"
"56281508-c75d-4bba-f8aa-414ba48e6ed2","Sunrise Bistro","2026-02-28T16:14:43.543Z"
"325e063f-f47a-4d13-2074-f25a22c8adbc","City Kitchen","2026-01-07T16:36:57.561Z"
"03832475-4683-448f-0e65-4bd408c0fd36","Stone Oven Bakery","2025-08-16T13:49:31.380Z"
"497dd92b-8827-464b-75ca-1f6076e75661","The Rustic Fork","2025-09-05T23:53:56.147Z"
"200eccf3-3971-42f0-af7d-376bf0bb0138","Harbor Grill","2025-10-27T04:05:42.235Z"
"3b8b67e7-203e-4dc2-27bb-fc73f8f40b09","Luna Restaurant","2026-02-27T03:56:28.171Z"
"2cbc72ce-20fa-45d0-4cf9-9adbb4389afd","Green Leaf Bistro","2025-10-01T16:55:52.478Z"
"46daf936-4db9-4cd0-3aaa-ff4e7c983a49","Sage & Thyme","2026-01-19T23:49:00.878Z"
"ab91e38f-2317-4325-9991-6d237123fdd1","Green Leaf Bistro","2025-11-24T20:30:26.776Z"
"8b73bbf7-7b39-480f-5e09-1d443e9af8be","Sunrise Bistro","2025-04-10T07:50:54.759Z"
"cdd38c2d-dcb6-4dc9-2940-7effd93ea474","Sage & Thyme","2025-05-24T18:11:48.879Z"
"19218f48-4ef9-476e-6420-5000b9936967","The Local Table","2025-12-29T21:25:24.492Z"
"ad6a3f8f-39e4-432b-6573-ca5952454bcb","Golden Plate","2026-01-05T08:29:17.465Z"
