id,trial_name,created_at
"e28c4669-d0b2-44c3-7944-4c5f165481ce","Mountain View Cafe","2026-01-31T21:48:26.310Z"
"81032b40-f434-423d-424b-a8486892b818","Mountain View Cafe","2025-04-14T05:21:09.707Z"
"dfb1dd66-eb8f-4b30-a34a-5110c3db6b34","Sunrise Bistro","2026-03-13T22:18:21.779Z"
"88e6c955-4467-4b6a-626c-bad00d5f6112","Mountain View Cafe","2025-05-26T21:54:20.062Z"
"3c2b5bfe-04cc-4f86-ab59-d94b1df92b5c","Blue Ocean Sushi","2025-10-05T19:45:05.260Z"
"c14838ca-4a6a-4909-8e29-48e39922d193","Luna Restaurant","2025-05-15T14:41:22.459Z"
"594c5d48-5850-4e42-0d59-2ea0be4e2a6c","Cloud Nine Cafe","2025-07-26T10:10:35.835Z"
"68c6bb4d-b2bd-4061-37b3-f963a3a71fb6","Oak & Vine","2026-04-07T08:51:05.530Z"
"8c068589-f0ff-49eb-f2b8-d07ce7a97892","Stone Oven Bakery","2026-04-04T21:14:07.576Z"
"da16f707-2283-4afe-93a9-03ff81d86816","Green Leaf Bistro","2025-04-15T12:40:13.073Z"
"7bf4c052-52d5-4b11-7116-23083133ade1","Stone Oven Bakery","2026-01-08T22:37:09.310Z"
"b90c3556-4d66-48b4-f004-90bcc5bb31d3","Green Leaf Bistro","2025-09-05T14:32:50.135Z"
"8aad00c2-f205-46ac-9817-2f4f8059762f","Fresh & Co","2025-09-09T22:19:49.624Z"
"0c1afc09-a580-4aaa-05e3-0b7310b9ae8b","Golden Plate","2025-12-22T19:44:17.132Z"
"4dac45fb-caa0-4d4e-dc1d-d09b979b4e72","Cloud Nine Cafe","2025-10-03T08:39:17.109Z"
"f4b4fe23-f183-4929-b374-df5e233adf66","Stone Oven Bakery","2026-01-22T07:38:21.525Z"
"b99b8f96-1aaa-4dfd-cbc9-3d195b1362ef","Firebird Pizza","2026-03-20T20:24:29.761Z"
"33929f86-ef8f-47dd-33e7-496655d2a031","Green Leaf Bistro","2026-02-26T20:27:03.939Z"
"cdcfbf06-34a2-41e6-61dd-ed25741ed321","Stone Oven Bakery","2026-02-22T13:11:21.646Z"
"7717709a-e7d9-4eb7-5d51-d9803beec9c7","Corner Deli","2026-04-07T05:47:57.910Z"
"f30c4cf4-ea45-411b-799e-08a26458cd83","Sunrise Bistro","2025-08-29T11:49:56.178Z"
"c08873c1-1535-497c-ca0c-65ec3b060255","Blue Ocean Sushi","2026-02-19T06:00:25.510Z"
"2129873b-f5f3-4679-1f7c-169ca7e65c9c","Harbor Grill","2025-08-11T22:49:28.167Z"
"7829e2ae-a1d8-4ec7-276a-18cd92b40892","Sunrise Bistro","2025-04-27T09:09:55.804Z"
"670c0a15-a17e-4c24-c882-d18896ba0b27","The Brass Tap","2025-08-20T04:57:54.610Z"
"f4d15f48-1b7a-4fb0-c2b5-1e9ddaf2c4a3","Stone Oven Bakery","2026-03-10T19:56:00.235Z"
"eb5a84e2-f388-4e37-7ac9-d622027dac92","The Brass Tap","2025-08-07T07:11:55.927Z"
"56108dc6-6858-4f0d-9f7b-cec5c7f3a864","Mountain View Cafe","2025-09-16T18:41:05.034Z"
"edaab2c9-74b1-4681-ae61-21741237b963","Cloud Nine Cafe","2025-12-23T04:37:52.978Z"
"7995533a-8f68-4e2d-e0bb-4f720505644a","The Brass Tap","2025-12-20T02:12:38.495Z"
"afcf7d20-48ce-4e24-644a-bf419ed110a4","Firebird Pizza","2025-05-21T04:54:32.885Z"
"2d3e8c99-dd50-4e02-b317-8fd63ee168dd","The Rustic Fork","2025-12-26T17:11:01.497Z"
"e5c96e64-12fe-4a2a-aebf-65d7e10dc33b","City Kitchen","2025-12-15T00:55:15.009Z"
"4b5c74a8-2bdd-4aa2-8185-3e3f43feef1d","Stone Oven Bakery","2025-06-27T13:12:10.221Z"
"9616e521-3f3a-4340-50f0-00ffef55dc29","Firebird Pizza","2025-04-28T09:31:12.095Z"
"bc6750bd-02ac-4917-6104-bea33c79ae3b","Cloud Nine Cafe","2025-05-23T21:49:40.560Z"
"1154c29a-1f1a-4e72-8b0a-41b143c5bca3","The Local Table","2025-05-09T04:23:44.381Z"
"b2e5c034-c660-4fed-2dba-e201ab1031f2","The Brass Tap","2025-09-30T22:16:43.796Z"
