id,site_name,created_at,_anomaly_label
"5b681e92-45b6-45af-9217-b80005c88dd5","Sunrise Bistro","2026-01-13T06:52:33.712Z","normal"
"7b48b054-9566-4a5f-5a3d-5711234d9ec3","Harbor Grill","2025-08-17T10:54:57.220Z","normal"
"53de581a-075e-4cf1-9849-65021d19908b","Golden Plate","2026-03-04T04:17:26.889Z","normal"
"8ae191f8-2705-4dba-4d56-dbb0a93c9b62","The Brass Tap","2025-05-15T20:07:24.706Z","normal"
"184668f4-651c-4cef-f4e0-7fbbcecac41e","Stone Oven Bakery","2026-02-04T01:23:20.008Z","normal"
"88d01d11-b562-4eab-de15-86406effe58e","Red Pepper Thai","2025-08-17T14:54:00.338Z","normal"
"cadb520f-2582-4ef1-b3f1-8a97986e7e8d","The Local Table","2025-07-30T15:36:47.519Z","normal"
"55c9e111-213c-4d3a-e190-f7a3ea49debd","Fresh & Co","2025-12-18T17:11:48.914Z","normal"
"7cf8382f-5f9e-4c59-0c11-964f9010c826","Blue Ocean Sushi","2025-04-22T06:28:27.264Z","normal"
"efe280c6-983b-41da-1deb-51e1a2a687a2","Blue Ocean Sushi","2025-11-12T20:43:28.729Z","normal"
"02dc9f5d-fa43-4df0-b3eb-d5698d636882","The Rustic Fork","2025-06-15T05:01:07.277Z","normal"
"b4457568-5698-4a0d-4e17-637056c04ead","Golden Plate","2025-09-21T12:04:56.936Z","normal"
"bc02175b-a7ef-46d5-757f-a822b2a2388e","Maple Street Diner","2025-10-01T10:42:24.394Z","normal"
"09a74708-d8ae-40ea-3f60-73aa85651605","Luna Restaurant","2025-05-05T09:00:09.302Z","normal"
"17127599-5b88-47e3-aade-2711b477fa5e","Sage & Thyme","2026-01-07T06:07:46.226Z","normal"
"0ccf5c73-acab-4518-b7b3-013e973d2b69",,"2025-10-03T03:17:50.056Z","null_injection"
"96bab7d1-93df-431c-ff82-f7c3890a228b","The Local Table","2025-10-13T12:39:47.293Z","normal"
"fc3fe47d-c34b-4c7d-fd8d-39d239bada27","Harbor Grill","2026-04-05T21:06:15.580Z","normal"
"642d4d1f-892e-49dc-3f76-48b026e96690","Golden Plate","2026-01-16T12:25:34.231Z","normal"
"35f806c8-9f83-4d49-da14-b061d87cac30","Cloud Nine Cafe","2026-01-17T09:34:10.975Z","normal"
"80f015ea-a989-4c63-cd11-d77368dcda8f","City Kitchen","2025-08-08T05:55:36.796Z","normal"
"e1a31981-f6d1-4cd5-a3fa-7d4581f8ca77","Corner Deli","2025-05-12T18:46:36.715Z","normal"
"62830e79-e165-4ef0-3a08-6f41fddf0c96","Sunrise Bistro","2025-12-02T23:19:30.428Z","normal"
"82368e00-1cb0-415a-aa98-9f314714b21e","Corner Deli","2026-01-21T22:19:26.895Z","normal"
"33e3271b-c75c-44ab-4792-1f95e199f580","The Rustic Fork","2025-06-24T13:58:22.695Z","normal"
"cf7ed315-1874-4393-602a-2ffa8dc9cee0","The Local Table","2025-12-01T04:10:48.067Z","normal"
"088dd21c-89ca-4027-971d-2ed55ef8715d","The Brass Tap","2025-06-07T04:33:10.928Z","normal"
"0bc34aeb-859c-4254-a234-9c185c0c43f5","Sunrise Bistro","2025-10-23T14:29:20.536Z","normal"
"e90ba425-faae-445b-0bf9-1c25ef778f38","Stone Oven Bakery","2025-05-10T22:33:16.276Z","normal"
"a23c18aa-fca7-42bd-0bfe-d5d09dab0ef4","The Rustic Fork","2025-07-17T13:10:06.853Z","normal"
"462d892c-c55f-443f-46bd-9ad3c7133192","Oak & Vine","2026-02-25T23:19:31.767Z","normal"
"cdef3d91-ba03-4ea9-2030-a45fedd4eaa2","Blue Ocean Sushi","2025-05-26T11:27:07.269Z","normal"
"07d027bc-1f18-483f-e44b-6eaf11923cf3","Harbor Grill","2025-10-30T13:20:26.755Z","normal"
"ebc3d9a6-a5e4-44de-4775-1b7ddbf006a6","The Rustic Fork","2025-09-18T00:58:07.029Z","normal"
"0600ba6a-7499-4bb3-068b-bbae43f3f753","Luna Restaurant","2028-04-09T12:28:20.296Z","timestamp_anomaly"
"156ad740-5bd4-4033-9850-32f1a4cf9b0f","Golden Plate","2026-01-02T21:10:50.344Z","normal"
"8aceab8b-86a6-4aa7-3387-986c07bfc5d7","Corner Deli","2025-12-06T10:48:21.440Z","normal"
"afa3ba5b-3dec-4f51-b7fe-abddd51e33d3","Stone Oven Bakery","2025-10-25T22:15:47.206Z","normal"
"ef6afa40-1bc4-425f-89b3-2b181615a9c9","The Rustic Fork","2025-04-22T20:57:44.803Z","normal"
"0b347b17-0541-4d9f-f339-a74a24626a6b","Corner Deli","2025-12-18T11:25:09.362Z","normal"
"1a581340-8327-44a8-5179-be57fe6caf17","Luna Restaurant","2025-12-20T09:42:03.782Z","normal"
"2f7ab28c-759c-48cc-0260-1c02696dcae5","Sunrise Bistro","2025-06-27T13:26:45.488Z","normal"
"69ee94a1-c59a-46ac-9f45-90f4ed230f39","Corner Deli","2025-05-17T07:25:42.306Z","normal"
"12f165d4-28a1-4638-4480-dab7eeca57eb","Mountain View Cafe","2026-01-03T04:23:13.020Z","normal"
"e152f924-177c-45c1-41a8-0a629a20ae83","Blue Ocean Sushi","2025-10-13T03:06:00.134Z","normal"
"32669d22-fbbc-416d-1efb-787b7c22bfbe","The Local Table","2025-05-25T13:14:03.796Z","normal"
"03c95c94-0d28-4b0d-57bd-28c074a2f6d1","Luna Restaurant","2026-02-16T19:57:34.872Z","normal"
"c4d01667-dcb3-4b7c-b93e-9d4b6fb6146a","Maple Street Diner","2025-06-28T05:26:11.884Z","normal"
"5b48e366-470e-447b-2fe3-fcf9ff78a25e","Cloud Nine Cafe","2025-08-01T05:45:09.780Z","normal"
"e301e775-0717-45b7-1ba6-5c856965c8b4","Corner Deli","2025-09-06T04:41:10.185Z","normal"
"1a664adc-86e7-4514-5484-2383cf6c0689","Mountain View Cafe","2025-09-20T11:16:44.292Z","normal"
"d7806e2c-9acc-4cf9-7dfe-e1709c956068","City Kitchen","2026-01-27T08:15:35.110Z","normal"
"e5a37ace-0870-42f3-849f-cc7a7c8081a7","The Rustic Fork","2025-07-16T17:05:14.286Z","normal"
"34f52ee9-1591-42d2-da97-ddf67a25b911","Stone Oven Bakery","2025-10-16T22:29:43.614Z","normal"
"33f333e0-e74c-41a6-4119-c8b11564572d","Sage & Thyme","2025-12-12T09:57:34.701Z","normal"
"41f62643-86c0-4459-795e-5392d9a677bb","Harbor Grill","2025-11-27T03:23:45.224Z","normal"
"4e4d0d0f-9829-46d4-1205-634eeeb7f4f2","The Rustic Fork","2025-05-05T22:57:18.802Z","normal"
"e28afe2a-db8d-44ac-e55a-ddc0fa41f13b","Golden Plate","2025-11-17T17:19:30.224Z","normal"
"b1647fec-a0cf-4d01-2bd4-8131d2291742","Harbor Grill","2025-07-14T04:28:38.861Z","normal"
"03f50cee-2bb9-463b-47b0-74dfde25b51a","Golden Plate","2026-02-04T12:54:20.870Z","normal"
"0238f9e6-ac79-4a6f-6ccd-3836670c498d","Luna Restaurant","2026-01-25T14:01:39.949Z","normal"
"ba702d29-383f-450b-c7b8-2fb1cf527912","Harbor Grill","2025-10-29T06:09:24.325Z","normal"
"799a3b67-ead8-49d1-5b6d-f01c3b5e1975","City Kitchen","2025-10-08T15:58:51.068Z","normal"
"1ff0c83f-a29e-4b8f-ab8a-59164fc9fb40","Fresh & Co","2025-11-28T22:54:42.160Z","normal"
"41a96227-6bff-49a3-c374-8f3b580fef19","Golden Plate","2025-07-18T06:23:46.249Z","normal"
"f32ba90c-e593-4aee-d33f-80200de14db1","Cloud Nine Cafe","2025-05-24T22:01:28.503Z","normal"
"d2e70b70-1a10-4bbc-a649-1052b06d6bb6","Golden Plate","2026-02-23T09:33:24.429Z","normal"
"0c9b8dc7-136e-4add-5f4c-b20e2461069c","Fresh & Co","2026-02-23T22:19:25.916Z","normal"
"54ce23f1-7495-4ccc-746b-56ec2d838cf3","Oak & Vine","2026-02-19T00:17:12.452Z","normal"
"7499424e-9f3c-4231-207b-1e567bfc201f","The Rustic Fork","2026-02-03T19:49:18.286Z","normal"
"99edc027-17c9-44b5-75b2-60d5d0850c45","Fresh & Co","2026-03-11T10:25:30.184Z","normal"
"cfa6be7d-fc6e-4998-e53f-6251dd32a690","The Rustic Fork","2025-09-01T03:39:52.477Z","normal"
"1b7e39d6-c1c8-4afe-c640-11010acfc13c","Oak & Vine","2025-12-26T15:14:57.555Z","normal"
"83e14b74-eb18-4002-7806-2b7682095087","The Local Table","2025-04-25T11:15:24.053Z","normal"
"1d72acf0-ece4-4b52-8e2f-d380d2209b08","Sunrise Bistro","2026-04-06T02:43:50.454Z","normal"
"d2111227-07a9-4da7-220c-1180b6c931bc","Cloud Nine Cafe","2025-04-28T04:19:26.792Z","normal"
"8b9dc8a6-7a4a-4f58-34b5-a61747aa37ad","Fresh & Co","2026-01-29T05:33:10.138Z","normal"
"93823f48-4299-4ebd-aa7c-897bc3eb6cd6","Mountain View Cafe","2026-01-24T02:53:03.944Z","normal"
"53279ec7-748a-4584-e3fe-1c130f31746b","Sunrise Bistro","2025-11-28T18:58:03.550Z","normal"
"a79388d6-eafe-48ea-4b2f-504efebf7ed1","City Kitchen","2025-10-10T04:24:16.821Z","normal"
"c23c89f2-3158-4c4a-3ddf-87ebc05bb575","Fresh & Co","2025-04-12T06:51:41.194Z","normal"
"fb1523e6-8c3b-47b8-5452-99b2b3c519db","Corner Deli","2026-02-22T08:47:31.604Z","normal"
"e0fd65e7-a90c-48a1-4623-d03ec4825ac5","Sunrise Bistro","2025-12-20T01:50:26.124Z","normal"
"e4b9669d-8e0d-4fbd-d7ee-3df081b36102","City Kitchen","2025-07-17T23:38:28.997Z","normal"
"1dc4f0dc-dd33-4ba2-fe48-3d80e09fa863","Firebird Pizza","2025-11-24T03:41:57.010Z","normal"
"21cc13f6-b200-4951-d55d-26061f5ae541","Blue Ocean Sushi","2025-10-29T09:35:22.289Z","normal"
"e7a0fa6a-6482-4afb-d7fd-0bf7894d52f1","Sage & Thyme","2025-06-13T01:45:30.633Z","normal"
"fe16687d-cbf2-4b81-8ebf-816b087761de","Blue Ocean Sushi","2025-07-15T11:45:43.813Z","normal"
"51c98d83-8462-44e8-9dd2-f9d75bdedeb3","Harbor Grill","2025-09-11T20:14:34.408Z","normal"
"2513ec3d-cdca-42ed-4825-b9b0592df1f0","Fresh & Co","2025-05-26T22:42:29.568Z","normal"
"849faae7-4402-4f55-585e-4f6f738a3fe8","Mountain View Cafe","2025-06-25T20:27:59.769Z","normal"
"40de4a0b-080c-40b4-ab19-a08ba1cfa201","Sage & Thyme","2025-12-30T09:07:18.086Z","normal"
"a0e58df2-8505-4f7f-0847-a702001c21dc","Green Leaf Bistro","2025-09-17T09:08:44.091Z","normal"
"72370f99-572b-4b29-e08e-6e2f1dc25f86","Harbor Grill","2025-07-09T18:08:01.989Z","normal"
"00b39c98-63ae-4d4a-aa47-bcced0a6a886","Mountain View Cafe","2025-11-03T22:18:52.124Z","normal"
"ef98cd70-e1cd-45b1-83e2-675d1df3f4b0","The Brass Tap","2025-07-04T13:31:46.529Z","normal"
"7e4e980e-7c2e-47a2-c465-c5e723fe1ffb","The Local Table","2025-08-20T02:13:04.070Z","normal"
"b646a6be-e092-4ffa-8618-8c343dcf9118","Mountain View Cafe","2026-03-01T05:18:48.872Z","normal"
"f980d45e-40a5-4f01-2ee9-13db35901d1b","Harbor Grill","2025-09-23T18:12:07.809Z","normal"
"139ac066-2f3c-4a88-c3d1-e0080ca4f0b9","The Local Table","2026-02-15T12:59:07.449Z","normal"
"f35f2e0b-00b3-4b0c-ce0f-cb648dbf2adc",,"2025-09-27T18:12:29.951Z","null_injection"
"6350ce5b-2fac-4faf-5954-168dfd7d3a6b","Sunrise Bistro","2025-10-07T05:52:58.498Z","normal"
"c8b17a84-f6d7-4ba7-667d-dbac484a4872","Harbor Grill","2026-01-29T22:13:46.329Z","normal"
"233b5934-94d4-481b-3f0c-413a306703e2","Luna Restaurant","2026-01-13T03:36:06.110Z","normal"
"8919b976-b8ee-4cbd-daf2-005faa143379","Oak & Vine","2026-02-09T12:57:18.422Z","normal"
"f16c93fd-0cea-4a28-b9e8-5628d2264116","City Kitchen","2025-08-05T16:56:15.268Z","normal"
"03496920-c5cb-4c78-faf8-cb8b4387d1a9","Golden Plate","2025-09-05T00:59:32.272Z","normal"
"a0b5f615-b832-4fc6-f092-a27d057968f8","Corner Deli","2025-04-29T16:41:46.167Z","normal"
"ebd92791-cc2f-471a-a1f5-2222d3887cca","Sunrise Bistro","2025-08-14T02:35:12.060Z","normal"
"d0fef159-206e-4971-6b6e-580fcf125f11","Sage & Thyme","2025-07-17T04:33:36.165Z","normal"
"f5c867a6-c88e-4928-3f48-f50b61923f05","Corner Deli","2025-08-23T19:27:59.493Z","normal"
"de864c57-a6c1-4fc0-2c8f-0747b3500b98","Luna Restaurant","2025-12-18T09:42:36.504Z","normal"
"89dc29ea-193b-4097-ed29-7628fe043b64","Blue Ocean Sushi","2025-09-07T17:53:32.046Z","normal"
"cc4acda0-1885-4360-7358-aa5c6b8b79af","The Brass Tap","2026-03-10T07:29:20.101Z","normal"
"90c0eb78-30a3-4a28-25ed-2fd2b5b09623","Sunrise Bistro","2025-05-18T10:31:38.926Z","normal"
"b3eb102b-86cc-4b37-ba6d-011b4dfe6b78","Harbor Grill","2025-10-30T07:22:42.280Z","normal"
"3b12d7d1-e110-4ab8-b36e-365c338446d7","The Brass Tap","2025-08-29T20:57:25.378Z","normal"
"c6c39c4d-1073-44ae-2cea-953a284b2d69","Fresh & Co","2025-08-18T02:13:18.827Z","normal"
"420e119a-1388-492a-32b8-218461d22522","The Local Table","2025-08-28T09:07:34.186Z","normal"
"ca0a5001-6a73-475c-e84f-254289211af4","Blue Ocean Sushi","2025-11-02T05:19:24.340Z","normal"
"6d7a0a6a-6745-4e6a-28ae-9b38b956e501","Mountain View Cafe","2026-02-26T13:22:20.213Z","normal"
"f2728b92-3524-4fcd-e5d1-9b9656dd4df8","Luna Restaurant","2025-12-02T11:57:57.168Z","normal"
"6821f1c0-aebc-4718-35c5-ccdaafc2d999","Luna Restaurant","2025-08-07T02:34:06.839Z","normal"
"ba0cc5e6-c9fa-4f80-30cd-72c8a6d5dfb7","Stone Oven Bakery","2025-10-05T08:07:38.140Z","normal"
"d3709c0a-5734-40ec-f86f-bd6387a3e513","Maple Street Diner","2025-07-12T11:42:52.563Z","normal"
"cd55d6f7-f9a8-4767-164f-30d46312aca9","The Local Table","2025-11-04T17:27:30.839Z","normal"
"82c95598-4942-49dc-7114-541ba7b0fb15","Firebird Pizza","2025-04-15T09:07:55.910Z","normal"
"82a0b0cb-c3c1-464b-fda8-5d74a9f1a65f","Mountain View Cafe","2025-09-03T04:29:18.063Z","normal"
"c03fd32f-4b93-40d1-2442-e0d1536fc602","Blue Ocean Sushi","2025-09-19T04:21:15.698Z","normal"
"87697994-589d-46bb-437c-19d842b311ad","Sunrise Bistro","2025-12-29T16:08:53.821Z","normal"
"567f042e-5428-4f95-8aa4-65df0292be2e","Sage & Thyme","2025-04-20T03:03:08.446Z","normal"
"a4a4013a-0f5a-411e-7dcf-c53b9e966b59","The Brass Tap","2025-11-15T15:32:36.826Z","normal"
"52c7582a-76be-4f8c-b6f6-8f8ebe4cd08c","The Rustic Fork","2026-02-28T02:43:25.159Z","normal"
"41983847-0d97-4d6f-5106-47bbb28c396c","Cloud Nine Cafe","2025-12-15T18:08:23.388Z","normal"
"6066634c-fde1-4d2b-b527-a225d3d5a7d9","City Kitchen","2025-10-03T11:04:03.972Z","normal"
"263c80b4-ca5b-436d-abfd-08760ef20cd0","Blue Ocean Sushi","2025-05-24T14:32:31.117Z","normal"
"24e4ac66-00fb-41e2-3aee-d6fff453fc7c","Red Pepper Thai","2026-03-15T12:09:06.225Z","normal"
"777eefca-3368-47c4-df8e-a10ded5524e0","Luna Restaurant","2028-04-09T12:28:20.296Z","timestamp_anomaly"
"78037c5e-b16d-4059-1026-ce5cc8fe161f","Red Pepper Thai","2026-03-21T12:43:49.747Z","normal"
"4bef50fd-ccae-42a8-b53d-ce06bbc4b5bc","The Rustic Fork","2025-10-22T10:54:23.892Z","normal"
"edf691c0-4ffb-4159-8af3-6012b05cf315","Maple Street Diner","2025-10-10T21:54:04.417Z","normal"
"7ab34951-3e0d-4e56-1d88-fa7ec8f2f799","Cloud Nine Cafe","2025-11-16T23:40:32.748Z","normal"
"cdf729fe-afd7-4061-b752-61e8deb3a88a",,"2025-12-14T02:53:12.030Z","null_injection"
"1a8c03e4-0402-4243-a8bf-10925238c3a1","Corner Deli","2025-07-21T06:41:36.187Z","normal"
"cbc90995-d4d1-4293-4705-4d5a3079e499","Maple Street Diner","2025-06-10T19:07:36.243Z","normal"
"e27db059-0d9e-4d89-6a79-5a5d1001508e","Stone Oven Bakery","2025-05-08T16:57:43.272Z","normal"
"9bfeb557-4e35-4334-80d0-795eee4bca43","Red Pepper Thai","2025-07-30T12:39:06.491Z","normal"
"7b3efda1-a486-4c0e-ed66-6e2c022dd0b3","Fresh & Co","2028-04-09T12:28:20.296Z","timestamp_anomaly"
"643d0991-3e4b-4920-2334-a83f20840270","Mountain View Cafe","2025-11-28T01:36:13.975Z","normal"
"3d764bcc-1da1-486c-e7a4-5aa87ba55c18","The Local Table","2026-02-05T00:49:25.600Z","normal"
"8c4005ab-6462-4990-54fe-ca7005e74a4a","Red Pepper Thai","2025-12-01T18:34:18.424Z","normal"
"f93d17b8-c8ae-4640-10ad-4bbb1669ad74","Maple Street Diner","2025-04-24T12:13:22.418Z","normal"
"4576d4c3-85d6-4142-f728-c2fc803b67b4","Luna Restaurant","2025-06-10T11:56:26.608Z","normal"
"e6d47d46-8563-478a-4c53-dc1d318af3b0","Mountain View Cafe","2025-08-24T06:12:39.474Z","normal"
"ffec43b8-a479-4b63-8f5f-1d573d6bec33","City Kitchen","2025-10-02T11:56:57.275Z","normal"
"3504b877-f2ad-44d7-72ad-9283df582543","The Rustic Fork","2025-09-18T00:09:12.063Z","normal"
"fd2c3a93-a081-414c-85f2-4fc1b8bd449f","Red Pepper Thai","2026-04-08T22:10:15.345Z","normal"
"96c9d6f0-b9aa-4939-5677-06365d98b40c","Mountain View Cafe","2025-09-05T03:30:53.917Z","normal"
"a8756d8a-9889-48a1-cc2d-27bf3083d07f","Firebird Pizza","2025-05-27T07:57:33.961Z","normal"
"e8e9cdd3-72e6-4f69-ce3c-7ad4af0cf612","Golden Plate","2025-11-25T22:03:27.295Z","normal"
"e8864454-3c22-4999-310c-2c36a2d28cec","The Rustic Fork","2025-10-12T03:03:58.039Z","normal"
"8340ca27-e9d9-4fe7-03ac-f9c1df4e609a","Maple Street Diner","2025-10-27T00:03:32.699Z","normal"
"91d88ff5-cfc8-4b54-9063-645e22e7dced","Oak & Vine","2025-12-01T08:27:08.456Z","normal"
"0ba98664-37df-4c25-1843-2300c4b4e432","Oak & Vine","2025-11-30T13:37:11.129Z","normal"
"87e0df60-4236-461d-0ad2-1afe61e2c97c","Luna Restaurant","2025-05-26T00:22:00.623Z","normal"
"4df2d939-0161-451e-3701-af83488d47b7","Maple Street Diner","2025-06-07T01:11:52.476Z","normal"
"7f25fc1a-c16d-4ec7-fcc9-334f91bfa4e2","Golden Plate","2025-05-26T05:10:20.777Z","normal"
"489e3f52-1424-4b3b-1c1f-302dd066a98a","City Kitchen","2025-12-06T18:28:52.435Z","normal"
"f1f1f650-ebd8-4913-f030-7dceaacc1675","Green Leaf Bistro","2025-05-21T00:27:23.545Z","normal"
"bdfb6998-37f5-47de-51e8-219a803f6d70","Sunrise Bistro","2026-02-07T14:44:18.510Z","normal"
"77536dff-2103-425d-0f31-4113852aa25e","Luna Restaurant","2025-07-20T14:24:07.653Z","normal"
"a3d455ba-1129-45de-3af2-d05b6b2ad4e5","Cloud Nine Cafe","2026-01-24T15:56:56.848Z","normal"
"18a820d6-4e90-470f-46d7-c29009b247ef","The Brass Tap","2026-02-27T23:57:53.315Z","normal"
"d5885887-2b3c-4df5-d053-e79b2f0990dc","City Kitchen","2025-07-27T14:21:26.078Z","normal"
"765c07f0-12ba-4af7-2ff1-e00491ae2ff9","Fresh & Co","2026-03-12T17:24:47.043Z","normal"
"e7bb99f0-9c43-4a22-4906-1b291a7648ae","Firebird Pizza","2026-03-28T13:28:06.887Z","normal"
"30919aa6-9653-412c-3162-2c7c90e44706","Green Leaf Bistro","2025-06-22T21:09:16.268Z","normal"
"2fd0e854-98f3-4867-027a-639af62e99d0","The Brass Tap","2026-02-28T21:12:54.636Z","normal"
"d2b6ed98-b79d-42dd-d875-3e0c384b7053","The Local Table","2025-08-12T12:04:30.477Z","normal"
"1ce44d76-71b2-40e9-05ad-d252ee73411e","Cloud Nine Cafe","2025-07-05T17:55:47.423Z","normal"
"7b44720a-4ccb-4fea-42ff-22709e3f91e7","Sunrise Bistro","2025-11-23T15:58:52.570Z","normal"
"d9b5c3eb-22fa-4dd6-c650-b01b84be5960","Red Pepper Thai","2025-08-22T23:11:52.083Z","normal"
"2be8036e-9036-466a-9fb5-0e7ad6d20e11","Mountain View Cafe","2025-08-19T05:06:23.636Z","normal"
"44f9c3a8-34c4-4f34-8cd7-844e1356df36","The Rustic Fork","2025-07-05T11:39:16.156Z","normal"
"e7dceb81-04a8-4dfa-c71c-163f9c524f30","Blue Ocean Sushi","2025-12-15T15:45:36.405Z","normal"
"518fab75-af55-41ab-fb42-fe70f5ab62a9","The Local Table","2026-03-06T08:53:40.803Z","normal"
"e585e957-e42f-48e9-b89e-b5a2817a4a7c","Golden Plate","2025-08-01T03:49:34.379Z","normal"
"bb936144-3fb5-4277-7834-8f40fa4206f6","Red Pepper Thai","2025-06-03T22:07:42.789Z","normal"
"8e216bc2-6e59-4d19-7369-029b66b57dc8","Red Pepper Thai","2025-09-06T09:22:48.454Z","normal"
"8f7b489a-4cdc-49cc-db40-5ba15a5abe67","Red Pepper Thai","2025-11-17T19:59:42.270Z","normal"
"323e89ca-adb1-4363-9b3f-5f3aa45cb747","Cloud Nine Cafe","2025-10-19T06:24:01.691Z","normal"
"d290ed84-2ff5-4623-ca13-5f6f56714c50","Corner Deli","2026-03-20T07:13:54.474Z","normal"
"41f2ac3a-e4d3-4881-3ca0-028020d6174b","Blue Ocean Sushi","2026-02-14T07:16:14.233Z","normal"
"a7070b20-00bb-4d3a-f72d-3bbb5ce8abd1","Green Leaf Bistro","2025-12-17T09:30:15.555Z","normal"
"4e6040ac-199d-434a-a089-e37ea1104cf6","Golden Plate","2025-09-12T02:43:24.453Z","normal"
"7d7856f4-f5e7-4650-089e-4e58328baed5","Corner Deli","2025-12-12T07:35:41.977Z","normal"
"eccbaff3-54c1-419e-6cbc-1413b9fda645","Luna Restaurant","2026-01-26T04:47:01.925Z","normal"
"153db184-fbc4-4397-841d-ed848769ea2e","Firebird Pizza","2025-09-30T12:52:12.138Z","normal"
"89849f8c-d306-4a89-0532-d7427975fbcd","Oak & Vine","2025-10-07T08:14:16.724Z","normal"
"d0574012-9245-4312-6115-d316ccdf1850","Maple Street Diner","2025-12-21T21:47:20.379Z","normal"
"e2e5b203-62c1-4fa7-116a-7d52f45d50a2","Fresh & Co","2025-11-11T01:30:38.149Z","normal"
"4c4cffab-3d91-48df-8434-32c1f83f90ff","The Local Table","2025-07-14T00:06:08.943Z","normal"
"fcf16f77-6e22-43d7-f6d4-e9c40c12d6be","Golden Plate","2026-03-06T05:36:33.985Z","normal"
"eaf73b7e-e4d7-4bd3-f6df-880055e38c8f","The Rustic Fork","2025-11-26T21:16:04.161Z","normal"
"fa508c2c-ef00-4eda-04c8-889bdaeaa926","The Rustic Fork","2026-03-07T17:51:14.980Z","normal"
"b5e0aa57-9d43-4620-0e7d-73af6fff2818","The Rustic Fork","2025-08-31T00:46:22.530Z","normal"
"6fb77bc3-77f7-447d-c320-1db1012c5914","The Local Table","2026-03-26T07:05:51.795Z","normal"
"4959cbdd-5413-441b-7b95-e1e7844cdded","Maple Street Diner","2025-10-17T10:13:34.839Z","normal"
"ed965d62-b640-4037-7de5-2bd726302750","Cloud Nine Cafe","2026-03-18T09:03:24.680Z","normal"
"d6a9d19b-6f7d-4f4d-690b-0b644a54b04e","Fresh & Co","2025-04-17T18:04:04.217Z","normal"
"ef538967-1e21-49c3-f5e6-a2a7afa157c5","Sage & Thyme","2025-06-19T03:27:13.563Z","normal"
"0e85ac58-e69c-4594-bec2-a70f31c90653","Corner Deli","2026-02-04T17:38:10.730Z","normal"
"96c0982b-4121-4d19-c78d-24c78ff72b85","The Local Table","2026-01-15T14:10:06.720Z","normal"
"6972a0c4-1c4c-46d1-6bad-0b91b4805197","The Local Table","2025-04-18T12:23:54.493Z","normal"
"d8159775-de2d-4b55-90e7-80c1a757053b","Golden Plate","2026-02-17T13:18:45.739Z","normal"
"9851bbdc-f091-4920-5e25-c542bb503a66","Oak & Vine","2025-12-04T18:46:45.237Z","normal"
"841a4c84-dcc6-4b22-7ff7-ccf26b9d2625","Cloud Nine Cafe","2025-09-12T21:47:26.755Z","normal"
"e0cc165d-8c80-4b0f-0174-d3e8ad49c261","Firebird Pizza","2026-03-30T04:50:32.932Z","normal"
"e6838c5b-971e-4076-5bfe-85626640fdb4","Fresh & Co","2025-04-24T17:04:24.497Z","normal"
"9a26d07b-ac65-4a08-7fc2-b82474cdf5eb","Sage & Thyme","2026-03-03T12:59:38.054Z","normal"
"61b71d90-9d7f-490d-2207-2e7d21c03cdd","Sage & Thyme","2025-05-20T20:53:16.486Z","normal"
"7997e6fb-4a97-4c91-bd60-79dc1aa51943","Blue Ocean Sushi","2025-06-01T15:55:06.536Z","normal"
"7162e2ec-0edc-4b64-aa35-55973ecb5674","Red Pepper Thai","2025-11-04T13:31:30.537Z","normal"
"df3fd702-0440-4609-0259-03dcdd0d850a","Blue Ocean Sushi","2026-02-03T01:43:56.064Z","normal"
"5d3f1e96-3f9f-4c4f-9e96-20f42b4e95be","Corner Deli","2025-10-23T18:23:25.849Z","normal"
"894f7299-7572-4635-2dba-3c568e46a2bb","Mountain View Cafe","2025-06-23T04:29:29.379Z","normal"
"5c3e6537-e1c9-4144-9684-bbad1ff64f72","Harbor Grill","2026-04-07T12:26:29.117Z","normal"
"2e92ff44-daf1-47d7-f084-7aad4ad26867","Green Leaf Bistro","2025-10-01T11:58:42.367Z","normal"
"af5f175f-8bd9-499f-b5c6-9531681a0cd6","Maple Street Diner","2025-12-26T19:52:29.159Z","normal"
"d3820957-3bbc-4ea6-e7f7-bcb4402f4856","Fresh & Co","2025-05-30T22:51:52.259Z","normal"
"30ebe130-d346-481e-aa1f-8f8a052f97aa","Firebird Pizza","2025-12-31T01:56:09.908Z","normal"
"4a8789ff-d46f-42a1-8a2d-cf832b11b325","City Kitchen","2025-05-12T13:27:13.570Z","normal"
"2806a290-f999-48f8-8059-088da8e9858f","The Brass Tap","2025-07-21T12:00:22.499Z","normal"
"613888e9-91ba-45c9-df38-8d977d659b6e","Firebird Pizza","2025-09-17T16:32:27.305Z","normal"
"c84d0066-980e-44aa-197f-095321ea248a","Oak & Vine","2026-01-05T14:55:26.551Z","normal"
"cb59f203-1228-4408-686d-1946a1b62c69","Oak & Vine","2025-04-24T03:56:25.973Z","normal"
"1080d2ae-418a-4ac8-8e3f-99b0e891b49c","Mountain View Cafe","2025-11-11T16:29:55.032Z","normal"
"2c444282-ca99-4d7a-d739-2a108188d1b3","Stone Oven Bakery","2025-10-11T14:34:29.909Z","normal"
"aa626d67-d909-49a9-b535-00bede9b3405","Firebird Pizza","2026-01-27T16:14:04.570Z","normal"
"195b48aa-9db3-4bb7-534e-ff4cb8eb1004","The Local Table","2025-12-26T11:58:15.560Z","normal"
